URL,Name,Address,Website,Phone,Phone Number,Latitude,Longitude,
https://www.google.com/maps/place/The+English+Lingua/data=!4m7!3m6!1s0x390d0541581b7f4b:0xa37ddad32d98e690!8m2!3d28.618931!4d77.0321406!16s%2Fg%2F11bwyhbr59!19sChIJS38bWEEFDTkRkOaYLdPafaM?authuser=0&hl=en&rclk=1,The English Lingua,"Opposite, 1st Floor, No Metro Pillar 783,Uttam Nagar, Najafgarh Road, 113, Block A, Sewak Park, Dwarka, New Delhi, Delhi 110075",Not Found,8527989362,8527989362,28.618931,77.0321406,
https://www.google.com/maps/place/British+Academy+%7C+English+Speaking+Course+%7C+IELTS+%7C+PTE+%7C+OET/data=!4m7!3m6!1s0x390d05c5d89af377:0x2ecfb7acd1256c21!8m2!3d28.6193352!4d77.0311952!16s%2Fg%2F11vs0w2pgk!19sChIJd_Oa2MUFDTkRIWwl0ay3zy4?authuser=0&hl=en&rclk=1,British Academy | English Speaking Course | IELTS | PTE | OET,"Piller No. 781, 3rd floor, Plot No. 1, above Grover Sweets, near Dwarka Mor, Dwarka Mor, Uttam Nagar, Bhagwati Garden, Nawada, New Delhi, Delhi, 110059",https://britishacademydelhi.com/,7683019695,7683019695,28.6193352,77.0311952,
https://www.google.com/maps/place/EDUGENIUS+ACADEMY/data=!4m7!3m6!1s0x390d1dd810a55bf7:0xd2a89f300c43175d!8m2!3d28.556302!4d77.174803!16s%2Fg%2F11h0zmqkdm!19sChIJ91ulENgdDTkRXRdDDDCfqNI?authuser=0&hl=en&rclk=1,EDUGENIUS ACADEMY,"First floor, UG-10, Delhi Metro Magenta Line, Baba Gangnath Market, Munirka, New Delhi, Delhi 110067",Not Found,9711087513,9711087513,28.556302,77.174803,
https://www.google.com/maps/place/BCL+-British+College+of+Language%C2%AE/data=!4m7!3m6!1s0x390d055d1aa73a5b:0xf7a93e507821df14!8m2!3d28.6264078!4d77.0685671!16s%2Fg%2F11gjhf954h!19sChIJWzqnGl0FDTkRFN8heFA-qfc?authuser=0&hl=en&rclk=1,BCL -British College of Language®,"2nd floor Delhi House, A-11, Najafgarh Rd, opp. Metro Pillar No. 631, A-Block, Vikaspuri, New Delhi, Delhi, 110018",https://www.britishcollegeoflanguage.com/,9911537041,9911537041,28.6264078,77.0685671,
https://www.google.com/maps/place/Brzee+Academy/data=!4m7!3m6!1s0x390d199d2e16e1bf:0x2f97b713a5f80b3d!8m2!3d28.5040237!4d77.0544992!16s%2Fg%2F11g9mb40_w!19sChIJv-EWLp0ZDTkRPQv4pRO3ly8?authuser=0&hl=en&rclk=1,Brzee Academy,"SCO 63, (Above Pizza Hut) HUDA Market, Palam Vihar Rd, behind HP Petrol Pump, Sector 23A, Gurugram, Haryana 122015",http://www.brzee.academy/,9910127392,9910127392,28.5040237,77.0544992,
https://www.google.com/maps/place/ANGLAIS+Study+Overseas+%26+School+of+Skills+Development.+Study+Abroad+Consultants/data=!4m7!3m6!1s0x390d03f3e4ca9661:0x8ebe79cc4fac0bc0!8m2!3d28.6887128!4d77.1330108!16s%2Fg%2F11rsshwy06!19sChIJYZbK5PMDDTkRwAusT8x5vo4?authuser=0&hl=en&rclk=1,ANGLAIS Study Overseas & School of Skills Development. Study Abroad Consultants,"5th Floor, Aggarwal Prestige Mall, 512, Rd Number 44, Saint Nagar Delhi, Rani Bagh, Pitampura, Delhi, 110034",https://anglais.in/index.php,9319828287,9319828287,28.6887128,77.1330108,
https://www.google.com/maps/place/AK+Educational+Group/data=!4m7!3m6!1s0x390cef9a0731915f:0x1b829e2ee17c03f4!8m2!3d28.5705987!4d77.3891859!16s%2Fg%2F11cs47pjv9!19sChIJX5ExB5rvDDkR9AN84S6eghs?authuser=0&hl=en&rclk=1,AK Educational Group,"TOWER-G, PRATEEK WISTERIA, Prateek Inner Rd, Prateek Wisteria, Sector 77, Noida, Uttar Pradesh 201301",https://www.facebook.com/AKEducationalGroup/,9815041575,9815041575,28.5705987,77.3891859,
https://www.google.com/maps/place/Best+IELTS+and+PTE+coaching-+Speak+N+Skills+%7C+English+Speaking+and+OET+classes+for+nurses+in+Uttam+Nagar/data=!4m7!3m6!1s0x390d05be2fe7ead5:0x40cb59f9584a84be!8m2!3d28.6240846!4d77.0630367!16s%2Fg%2F11g_qrqcxt!19sChIJ1ernL74FDTkRvoRKWPlZy0A?authuser=0&hl=en&rclk=1,Best IELTS and PTE coaching- Speak N Skills | English Speaking and OET classes for nurses in Uttam Nagar,"shop 24/7, Wz 256 b/3 Opposite 657 metro pillar number, above the new, opposite Grover sweets, Uttam Nagar East, Delhi, 110059",https://speaknskills.com/,7982757636,7982757636,28.6240846,77.0630367,
"https://www.google.com/maps/place/Best+Spoken+English+Classes-+Speak+N+Skills+Dwarka+for+IELTS,+PTE,+OET+Coaching/data=!4m7!3m6!1s0x390d05f114a35211:0x6e15ebc309e023a!8m2!3d28.5852386!4d77.0706379!16s%2Fg%2F11tg0mll1q!19sChIJEVKjFPEFDTkROgKeMLxe4QY?authuser=0&hl=en&rclk=1","Best Spoken English Classes- Speak N Skills Dwarka for IELTS, PTE, OET Coaching","third floor, C-398, Ramphal Chowk, near kc restaurant, Block C, Sector 7 Dwarka, Dwarka, New Delhi, Delhi, 110077",https://speaknskills.com/,8295768551,8295768551,28.5852386,77.0706379,
"https://www.google.com/maps/place/IMS+Manya+-+North+Campus+%7C+Study+Abroad+Consultant+-+GRE,+GMAT,+SAT+Prep+%26+IGCSE%2FIB+Coaching+in+New+Delhi/data=!4m7!3m6!1s0x390d1da1bdd945c1:0x25a8e9c180193fbb!8m2!3d28.7042097!4d77.1895737!16s%2Fg%2F11h1rwr0ls!19sChIJwUXZvaEdDTkRuz8ZgMHpqCU?authuser=0&hl=en&rclk=1","IMS Manya - North Campus | Study Abroad Consultant - GRE, GMAT, SAT Prep & IGCSE/IB Coaching in New Delhi","Pillar 23, B-3, 1st Floor, above CaratLane Store, opposite Metro Station Model Town, Gujranwala Town Part 1, Model Town, New Delhi, Delhi 110009",http://www.manyagroup.com/,8976806523,8976806523,28.7042097,77.1895737,
https://www.google.com/maps/place/Eguroo/data=!4m7!3m6!1s0x390d19b2a887cb6f:0x75a2f6afc5651365!8m2!3d28.4692001!4d77.0442249!16s%2Fg%2F11byxhkn89!19sChIJb8uHqLIZDTkRZRNlxa_2onU?authuser=0&hl=en&rclk=1,Eguroo,"M-43, Block M, Old DLF Colony, Sector 14, Gurugram, Haryana 122001",https://www.eguroo.in/,9210457777,9210457777,28.4692001,77.0442249,
https://www.google.com/maps/place/Aim+Ladder+%7C+Study+Abroad+Consultant+in+Dwarka+New+Delhi/data=!4m7!3m6!1s0x390d1b772ab30e93:0x22633c0987f3ad3d!8m2!3d28.5877003!4d77.029952!16s%2Fg%2F11fk175gvm!19sChIJkw6zKncbDTkRPa3zhwk8YyI?authuser=0&hl=en&rclk=1,Aim Ladder | Study Abroad Consultant in Dwarka New Delhi,"First Floor, A2/231, Pocket A2, Pocket B, Sector 17 Dwarka, Dwarka, New Delhi, Delhi, 110078",https://www.aimladder.in/,9667005776,9667005776,28.5877003,77.029952,
https://www.google.com/maps/place/Fateh+Education/data=!4m7!3m6!1s0x1467f665caa3069d:0x9d6bed6295b1cdb7!8m2!3d28.6456767!4d77.1686666!16s%2Fg%2F11b5wch63f!19sChIJnQajymX2ZxQRt82xlWLta50?authuser=0&hl=en&rclk=1,Fateh Education,"2/11, W Patel Nagar Rd, opposite metro pillar no. 189, Block 2, East Patel Nagar, Patel Nagar, Delhi, New Delhi, Delhi 110008",http://www.fateheducation.com/,1169058900,1169058900,28.6456767,77.1686666,
"https://www.google.com/maps/place/IMS+Connaught+Place+-+Leader+in+CAT,+XAT,+CMAT,+SNAP,+NMAT+Entrance+Prep/data=!4m7!3m6!1s0x390cfd3146875fdf:0xb3be7a5d98c3bb36!8m2!3d28.6301044!4d77.2255613!16s%2Fg%2F1v3hyc36!19sChIJ31-HRjH9DDkRNrvDmF16vrM?authuser=0&hl=en&rclk=1","IMS Connaught Place - Leader in CAT, XAT, CMAT, SNAP, NMAT Entrance Prep","Upper Ground, Kanchanjunga Building, Barakhamba Rd, Fire Brigade Lane, Connaught Place, New Delhi, Delhi 110001",https://www.imsindia.com/,7045127127,7045127127,28.6301044,77.2255613,
https://www.google.com/maps/place/NIPSTec/data=!4m7!3m6!1s0x390ce21c3f306537:0xab73252618bf2aa0!8m2!3d28.5349118!4d77.2104615!16s%2Fg%2F1hc1sp7vd!19sChIJN2UwPxziDDkRoCq_GCYlc6s?authuser=0&hl=en&rclk=1,NIPSTec,"D-82, 1st Floor, Main Market, Shivalik Rd, Shvalik, DDA Flats, Malviya Nagar, New Delhi, Delhi 110017",https://www.nipstec.com/,9971091034,9971091034,28.5349118,77.2104615,
https://www.google.com/maps/place/Edugen/data=!4m7!3m6!1s0x390d1be99dad8757:0x5aa71366faa0e9a9!8m2!3d28.585234!4d77.0684148!16s%2Fg%2F11fl1016xj!19sChIJV4etnekbDTkRqemg-mYTp1o?authuser=0&hl=en&rclk=1,Edugen,"C-707, Shiksha Bharti School Rd, near Ramphal Chowk Road, Block C, Sector 7 Dwarka, Dwarka, Delhi, 110077",https://edugenstudy.in/,9355119700,9355119700,28.585234,77.0684148,
https://www.google.com/maps/place/IELTS+BAND+7+RDC+Ghaziabad/data=!4m7!3m6!1s0x390cf1bc16cb0ed7:0x4c2d139a22492fe3!8m2!3d28.6744193!4d77.4426852!16s%2Fg%2F11c7_yj3cn!19sChIJ1w7LFrzxDDkR4y9JIpoTLUw?authuser=0&hl=en&rclk=1,IELTS BAND 7 RDC Ghaziabad,"F-304, 4th Floor, Aditya Corporate Hub, RDC, Block 1, P & T Colony, Raj Nagar, Ghaziabad, Uttar Pradesh 201002",http://ieltsband7rdc.com/,7840860007,7840860007,28.6744193,77.4426852,
