URL,Name,Address,Website,Phone,Latitude,Longitude
https://www.google.com/maps/place/SHRI+LAKSHMI+STATIONARY+WORLD/data=!4m7!3m6!1s0x3a5267a2118f41a9:0x867058dfdaacb4c9!8m2!3d12.9937778!4d80.2143279!16s%2Fg%2F11wfkd_kcy!19sChIJqUGPEaJnUjoRybSs2t9YcIY?authuser=0&hl=en&rclk=1,SHRI LAKSHMI STATIONARY WORLD,"1/6A, Adambakkam, Chennai, Tamil Nadu 600016, India",Not Found,Phone Number Not Found,12.9937778,80.2143279
https://www.google.com/maps/place/Anbu+Store/data=!4m7!3m6!1s0x3a52673b780dddbd:0xfc294a5d4f2e0fe8!8m2!3d13.0198467!4d80.2036135!16s%2Fg%2F11tf41hmbp!19sChIJvd0NeDtnUjoR6A8uT11KKfw?authuser=0&hl=en&rclk=1,Anbu Store,"No 112, Building, Ambal Nagar, Ekkatuthangal, Chennai, Tamil Nadu 600032, India",Not Found,Phone Number Not Found,13.0198467,80.2036135
https://www.google.com/maps/place/HERO+FANCY+PALACE/data=!4m7!3m6!1s0x3a52670ced93ffff:0x2ef3c9d9fbdb53f!8m2!3d13.0141749!4d80.2246945!16s%2Fg%2F11g72czft6!19sChIJ__-T7QxnUjoRP7W9n5087wI?authuser=0&hl=en&rclk=1,HERO FANCY PALACE,"137, Velachery Rd, near Adyar Ananda bhavan, Little Mount, Saidapet, Chennai, Tamil Nadu 600015, India",Not Found,Phone Number Not Found,13.0141749,80.2246945
https://www.google.com/maps/place/Roja+stationaries+%26+fancy/data=!4m7!3m6!1s0x3a5266b6cd4e6221:0x4e09fd53672a58ee!8m2!3d13.0300742!4d80.2339908!16s%2Fg%2F11cmr2q91v!19sChIJIWJOzbZmUjoR7lgqZ1P9CU4?authuser=0&hl=en&rclk=1,Roja stationaries & fancy,"58, 4th Main Rd, CIT Nagar East, Nandanam, Chennai, Tamil Nadu 600035, India",Not Found,Phone Number Not Found,13.0300742,80.2339908
https://www.google.com/maps/place/SRI+Venkateswara+fancy+store/data=!4m7!3m6!1s0x3a5261d7d5264249:0x8085acb6df59c00e!8m2!3d13.0298571!4d80.1877823!16s%2Fg%2F11nyb4vq92!19sChIJSUIm1ddhUjoRDsBZ37ashYA?authuser=0&hl=en&rclk=1,SRI Venkateswara fancy store,"Kanu Nagar Main Rd, Senthamil Nagar, Ramapuram, Chennai, Tamil Nadu 600089, India",http://www.rainbowfishworld.org/,Phone Number Not Found,13.0298571,80.1877823
https://www.google.com/maps/place/Sri+Balaji+Paper+Mart/data=!4m7!3m6!1s0x3a52671cc823830b:0x9ca1f9d8b3665c3b!8m2!3d13.0306252!4d80.2202854!16s%2Fg%2F1vr1v22q!19sChIJC4MjyBxnUjoRO1xms9j5oZw?authuser=0&hl=en&rclk=1,Sri Balaji Paper Mart,"27, 63, Kodambakkam Rd, Mettupalayam, Ethiraj Nagar, West Mambalam, Chennai, Tamil Nadu 600033, India",Not Found,Phone Number Not Found,13.0306252,80.2202854
https://www.google.com/maps/place/Ask+Stationery/data=!4m7!3m6!1s0x3a52676f87ae0a7d:0xfe3c96bc1880def1!8m2!3d13.0096425!4d80.249581!16s%2Fg%2F11lz49_769!19sChIJfQquh29nUjoR8d6AGLyWPP4?authuser=0&hl=en&rclk=1,Ask Stationery,"Ramachandra Adithyanar road, Gandhi Nagar, Adyar, Chennai, Tamil Nadu 600020, India",Not Found,Phone Number Not Found,13.0096425,80.249581
https://www.google.com/maps/place/Bright+Fancy+Store/data=!4m7!3m6!1s0x3a52675ae520d969:0x966ca580850b9015!8m2!3d12.997728!4d80.201047!16s%2Fg%2F1pv5zxk4v!19sChIJadkg5VpnUjoRFZALhYClbJY?authuser=0&hl=en&rclk=1,Bright Fancy Store,"351, O.No, 270, MKN Rd, Ramapuram, Alandur, Chennai, Tamil Nadu 600016, India",Not Found,Phone Number Not Found,12.997728,80.201047
https://www.google.com/maps/place/Prakash+Cool+Bar+%26+Stationery/data=!4m7!3m6!1s0x3a526719ea13570b:0x252413fc94bbb495!8m2!3d13.0242265!4d80.2140979!16s%2Fg%2F1td79l40!19sChIJC1cT6hlnUjoRlbS7lPwTJCU?authuser=0&hl=en&rclk=1,Prakash Cool Bar & Stationery,"73, 33, W Jones Rd, West Saidapet, Saidapet, Chennai, Tamil Nadu 600015, India",Not Found,Phone Number Not Found,13.0242265,80.2140979
https://www.google.com/maps/place/Indian+Fancy+Store/data=!4m7!3m6!1s0x3a52671a0deded79:0x1a84199468bf7803!8m2!3d13.0237499!4d80.2165463!16s%2Fg%2F1pxw4v3c0!19sChIJee3tDRpnUjoRA3i_aJQZhBo?authuser=0&hl=en&rclk=1,Indian Fancy Store,"No. 5, Perumal Boil Merbumada Veedhi street, Anjaneyar Koil St, Saidapet East, Chennai, Tamil Nadu 600015, India",Not Found,Phone Number Not Found,13.0237499,80.2165463
https://www.google.com/maps/place/Sri+Bala+Xerox+And+Stationeries/data=!4m7!3m6!1s0x3a526753d2c4e53d:0xbd155a64fcd0da1c!8m2!3d12.996541!4d80.1928103!16s%2Fg%2F1ptyt6v2k!19sChIJPeXE0lNnUjoRHNrQ_GRaFb0?authuser=0&hl=en&rclk=1,Sri Bala Xerox And Stationeries,"No. 493/337, Near Alandur New Court, Near Round Turn, Pazhavanthangal, MKN Rd, Hudco Colony Layout, Alandur, Chennai, Tamil Nadu 600016, India",Not Found,Phone Number Not Found,2,80.1928103
https://www.google.com/maps/place/B+SQUARE+STATIONERY+SHOP/data=!4m7!3m6!1s0x3a525dcb5be67209:0xf21153b8a5a46911!8m2!3d12.9448501!4d80.2485461!16s%2Fg%2F11h4cg451t!19sChIJCXLmW8tdUjoREWmkpbhTEfI?authuser=0&hl=en&rclk=1,B SQUARE STATIONERY SHOP,"4/837, Vaithiyalingam Salai, Rajendran Nagar, Neelankarai, Chennai, Tamil Nadu 600015, India",Not Found,Phone Number Not Found,12.9448501,80.2485461
https://www.google.com/maps/place/Vanavil+Paper+%26+Stationery/data=!4m7!3m6!1s0x3a5266e9016a85bd:0xa61f7ec55eb00879!8m2!3d13.0494276!4d80.2128282!16s%2Fg%2F1tcwv4hq!19sChIJvYVqAelmUjoReQiwXsV-H6Y?authuser=0&hl=en&rclk=1,Vanavil Paper & Stationery,"New No.12/79, Saidapet Road Vadapalani, Chennai -600026 Land Mark : Near, Vadapalani Medicals, &, S Sivan Kovil St, Tamil Nadu 600026, India",https://stamppapers.com/,Phone Number Not Found,13.0494276,80.2128282
https://www.google.com/maps/place/Sri+saravana+stores/data=!4m7!3m6!1s0x3a52670038916dbb:0x6947693d7419a55d!8m2!3d13.033691!4d80.230272!16s%2Fg%2F11dyqt9_03!19sChIJu22ROABnUjoRXaUZdD1pR2k?authuser=0&hl=en&rclk=1,Sri saravana stores,"18, S Usman Road, T. Nagar, Chennai, Tamil Nadu 600017, India",Not Found,Phone Number Not Found,7419,80.230272
https://www.google.com/maps/place/QUILL+STATIONERY+%26+COSMETICS/data=!4m7!3m6!1s0x3a526758796a7ce9:0x9d32e13df646455c!8m2!3d13.0094121!4d80.2501938!16s%2Fg%2F11mw7h0n2c!19sChIJ6XxqeVhnUjoRXEVG9j3hMp0?authuser=0&hl=en&rclk=1,QUILL STATIONERY & COSMETICS,"99, B Ramachandra Adithanar Rd, Gandhi Nagar, Adyar, Chennai, Tamil Nadu 600020, India",https://quillstationeryandcosmetics.company.site/products/,Phone Number Not Found,13.0094121,80.2501938
https://www.google.com/maps/place/Shri+Viba+Stores/data=!4m7!3m6!1s0x3a5266d3df9bc511:0x59ea9c04e81ef5b6!8m2!3d13.0410161!4d80.1930683!16s%2Fg%2F1pv0zp8xc!19sChIJEcWb39NmUjoRtvUe6ASc6lk?authuser=0&hl=en&rclk=1,Shri Viba Stores,"#34, 1071, Munusamy Salai, KK Nagar West, K. K. Nagar, Chennai, Tamil Nadu 600078, India",Not Found,Phone Number Not Found,13.0410161,80.1930683
https://www.google.com/maps/place/Akshaya11+Enterprises/data=!4m7!3m6!1s0x3a5265ca3faaf741:0x99e835988667e25a!8m2!3d12.9853308!4d80.2036815!16s%2Fg%2F11sk110gk6!19sChIJQfeqP8plUjoRWuJnhpg16Jk?authuser=0&hl=en&rclk=1,Akshaya11 Enterprises,"No.59, foodie's spot, 1st St, Income Tax Colony, Adambakkam, Chennai, Tamil Nadu 600088, India",Not Found,Phone Number Not Found,12.9853308,80.2036815
https://www.google.com/maps/place/S.S+STORES+-+Gifts+%26+Stationery/data=!4m7!3m6!1s0x3a5267e4f62f7279:0x5e5c8ca4c3c33f1e!8m2!3d13.000649!4d80.2013505!16s%2Fg%2F11shtc08hq!19sChIJeXIv9uRnUjoRHj_Dw6SMXF4?authuser=0&hl=en&rclk=1,S.S STORES - Gifts & Stationery,"75, Asharkhana St, Ramapuram, Alandur, Chennai, Tamil Nadu 600016, India",Not Found,Phone Number Not Found,13.000649,80.2013505
https://www.google.com/maps/place/Globen+Agencies/data=!4m7!3m6!1s0x3a526743e40b5629:0x2a3ca90912ab08d6!8m2!3d13.00524!4d80.2052267!16s%2Fg%2F1ptyp9q6g!19sChIJKVYL5ENnUjoR1girEgmpPCo?authuser=0&hl=en&rclk=1,Globen Agencies,"No. 23, 10A, Vembuli Subedar St, Ramapuram, Mela Ilandaikulam, Alandur, Chennai, Tamil Nadu 600016, India",Not Found,Phone Number Not Found,13.00524,80.2052267
https://www.google.com/maps/place/John+Stationery+%26multifaceted+shop/data=!4m7!3m6!1s0x3a5261fa582c6bd5:0xec1616bf11c097d1!8m2!3d12.9906219!4d80.1473395!16s%2Fg%2F11k4305zdk!19sChIJ1WssWPphUjoR0ZfAEb8WFuw?authuser=0&hl=en&rclk=1,John Stationery &multifaceted shop,"No 6/13, 74, anna nedunjaalai, Shiv Shankar Nagar, Pozhichalur, Chennai, Tamil Nadu 600074, India",Not Found,Phone Number Not Found,12.9906219,80.1473395
https://www.google.com/maps/place/Emmanuel+Toys+and+Stationery/data=!4m7!3m6!1s0x3a525d87d37a0c37:0xe7530b13a8042c4f!8m2!3d12.9737723!4d80.2193593!16s%2Fg%2F11r6zfr2x6!19sChIJNwx604ddUjoRTywEqBMLU-c?authuser=0&hl=en&rclk=1,Emmanuel Toys and Stationery,"5th Main Rd, Navaneetham Nagar, V.O.C Nagar, Vijaya Nagar, Velachery, Chennai, Tamil Nadu 600042, India",Not Found,Phone Number Not Found,12.9737723,80.2193593
https://www.google.com/maps/place/Mu+STUDENT+XEROX%26+STATIONARY/data=!4m7!3m6!1s0x3a5261ee198e2fcf:0xd0d820156b1f0c80!8m2!3d13.0322568!4d80.1739958!16s%2Fg%2F11vwm864c8!19sChIJzy-OGe5hUjoRgAwfaxUg2NA?authuser=0&hl=en&rclk=1,Mu STUDENT XEROX& STATIONARY,"25JF+WJ6, 1st Cross Main Rd, Venkateshwara Nagar, Ramapuram, Chennai, Tamil Nadu 600089, India",Not Found,Phone Number Not Found,13.0322568,80.1739958
https://www.google.com/maps/place/Mitra+Gallery/data=!4m7!3m6!1s0x3a5260ef67b493c9:0x4f1a539f9953ac72!8m2!3d13.020358!4d80.1581034!16s%2Fg%2F11gd1wqj5k!19sChIJyZO0Z-9gUjoRcqxTmZ9TGk8?authuser=0&hl=en&rclk=1,Mitra Gallery,"No.8, Lalitha Nagar, Madhanandapuram,, Chennai, Tamil Nadu 600125, India",Not Found,Phone Number Not Found,13.020358,80.1581034
https://www.google.com/maps/place/R.S.Fancy/data=!4m7!3m6!1s0x3a526744b1b97839:0xc26766232e7a91e5!8m2!3d13.0003943!4d80.2035661!16s%2Fg%2F1ptw3dk6p!19sChIJOXi5sURnUjoR5ZF6LiNmZ8I?authuser=0&hl=en&rclk=1,R.S.Fancy,"2623+49C Market, Near, MKN Rd, Ramapuram, Alandur, Chennai, Tamil Nadu 600016, India",Not Found,Phone Number Not Found,13.0003943,80.2035661
https://www.google.com/maps/place/Pooja+Stationery/data=!4m7!3m6!1s0x3a525d8f02b9aee9:0x1f17fdeb6835d113!8m2!3d12.9838077!4d80.2224182!16s%2Fg%2F1tf_r925!19sChIJ6a65Ao9dUjoRE9E1aOv9Fx8?authuser=0&hl=en&rclk=1,Pooja Stationery,"No. 291, 57, Velachery Rd, Ram Nagar, Murugapakkam, Dhadeswaram Nagar, Velachery, Chennai, Tamil Nadu 600042, India",Not Found,Phone Number Not Found,12.9838077,80.2224182
https://www.google.com/maps/place/S+S+STATIONERY/data=!4m7!3m6!1s0x3a5260d5bf789109:0x204675ee2c0ba0e9!8m2!3d13.0318724!4d80.1838904!16s%2Fg%2F1ttq0jmw!19sChIJCZF4v9VgUjoR6aALLO51RiA?authuser=0&hl=en&rclk=1,S S STATIONERY,"3, 1, Kamarajar Salai, Sakthi Nagar, Senthamil Nagar, Ramapuram, Chennai, Tamil Nadu 600089, India",Not Found,Phone Number Not Found,13.0318724,80.1838904
https://www.google.com/maps/place/MURUGAN+PAPER+MART/data=!4m7!3m6!1s0x3a525d122c21dbdb:0xc679bff65c9fe67a!8m2!3d12.9836451!4d80.2218046!16s%2Fg%2F11rzgsn7yz!19sChIJ29shLBJdUjoReuafXPa_ecY?authuser=0&hl=en&rclk=1,MURUGAN PAPER MART,"No.1, Nattar St, Ram Nagar, Murugapakkam, Velachery, Chennai, Tamil Nadu 600042, India",Not Found,Phone Number Not Found,12.9836451,80.2218046
https://www.google.com/maps/place/Brinda+Fancy+Store/data=!4m7!3m6!1s0x3a525df5ce12a081:0x4ad0efb7f29556c!8m2!3d12.9861972!4d80.2050354!16s%2Fg%2F1hbpwp_z4!19sChIJgaASzvVdUjoRbFUpf_sOrQQ?authuser=0&hl=en&rclk=1,Brinda Fancy Store,"2, Brindavan Nagar Main Rd, Okkiayam, Brindavan Nagar, Adambakkam, Chennai, Tamil Nadu 600088, India",Not Found,Phone Number Not Found,12.9861972,80.2050354
"https://www.google.com/maps/place/Avantika+%26+HD+Enterprises+%28Colour+Print,+Xerox+%26+Stationery%29/data=!4m7!3m6!1s0x3a5260cf6b370a21:0xf150ca650091aa00!8m2!3d13.0176525!4d80.1776672!16s%2Fg%2F1z3tb3ct4!19sChIJIQo3a89gUjoRAKqRAGXKUPE?authuser=0&hl=en&rclk=1","Avantika & HD Enterprises (Colour Print, Xerox & Stationery)","14/1, 14/1, Manapakkam Main Rd, Velavan Nagar, Lalithamba Nagar, Manapakkam, Chennai, Tamil Nadu 600089, India",Not Found,Phone Number Not Found,13.0176525,80.1776672
https://www.google.com/maps/place/RORITO/data=!4m7!3m6!1s0x3a525d90860ed06b:0x70b77b7b53809cd4!8m2!3d12.9919733!4d80.2169239!16s%2Fg%2F11c43_3z2z!19sChIJa9AOhpBdUjoR1JyAU3t7t3A?authuser=0&hl=en&rclk=1,RORITO,"Unit no G 21, old no 66, new no 142, Phoenix Market City, Velachery Rd, Indira Gandhi Nagar, Velachery, Chennai, Tamil Nadu 600042, India",http://www.roritoworld.com/,Phone Number Not Found,12.9919733,80.2169239
https://www.google.com/maps/place/Sri+Vigneshwara+Stationery+Store/data=!4m7!3m6!1s0x3a525dfab5d4ed45:0x83bd5c500f6b7661!8m2!3d12.9771547!4d80.1974531!16s%2Fg%2F1pw3xw3n6!19sChIJRe3UtfpdUjoRYXZrD1BcvYM?authuser=0&hl=en&rclk=1,Sri Vigneshwara Stationery Store,"NSC Bose Rd, Ullagaram, Madipakkam, Chennai, Tamil Nadu 600091, India",Not Found,Phone Number Not Found,12.9771547,80.1974531
https://www.google.com/maps/place/ONE+POINT+FANCY+STORE/data=!4m7!3m6!1s0x3a525d1f37288c33:0xbc90cf6a4197256d!8m2!3d12.9839314!4d80.2307273!16s%2Fg%2F11t9v4fp80!19sChIJM4woNx9dUjoRbSWXQWrPkLw?authuser=0&hl=en&rclk=1,Error,Error,Error,Error,12.9839314,80.2307273
https://www.google.com/maps/place/Balaji+Stores/data=!4m7!3m6!1s0x3a5260d0d5712311:0x36120fc412581ee8!8m2!3d13.0276008!4d80.1808014!16s%2Fg%2F11cnq4psz6!19sChIJESNx1dBgUjoR6B5YEsQPEjY?authuser=0&hl=en&rclk=1,Balaji Stores,"5/18a, Giri Nagar Annexe Rd, Tamil Nagar, Ramapuram, Chennai, Tamil Nadu 600089, India",Not Found,Phone Number Not Found,13.0276008,80.1808014
https://www.google.com/maps/place/Bookmark+It+-+Books+%26+Stationery+Store+%28CBSE+Books+Dealer%29/data=!4m7!3m6!1s0x3a5260f9acef7def:0x20e676480c0c35b1!8m2!3d13.0228639!4d80.1456142!16s%2Fg%2F1ptwrp12p!19sChIJ733vrPlgUjoRsTUMDEh25iA?authuser=0&hl=en&rclk=1,Bookmark It - Books & Stationery Store (CBSE Books Dealer),"Madanandapuram, Moulivakkam Porur, Mugalivakkam, Mugalivakkam, Chennai, Tamil Nadu 600125, India",http://www.bookmarkitporur.in/,Phone Number Not Found,13.0228639,80.1456142
https://www.google.com/maps/place/Giri+Senthil+Store/data=!4m7!3m6!1s0x3a52674a38a251e5:0xf09f41f181d47a28!8m2!3d13.0089593!4d80.1917212!16s%2Fg%2F1ptxr8dfz!19sChIJ5VGiOEpnUjoRKHrUgfFBn_A?authuser=0&hl=en&rclk=1,Giri Senthil Store,"No.1, Muthuranagar Street, Kalaignar Nagar, St Thomas Mount, Chennai, Tamil Nadu 600016, India",Not Found,Phone Number Not Found,13.0089593,80.1917212
https://www.google.com/maps/place/Rehoboth+Gifts+%26+Stationery/data=!4m7!3m6!1s0x3a5263c3755e951b:0x57a5966aca92f813!8m2!3d13.0161712!4d80.1765696!16s%2Fg%2F11j8c65cdx!19sChIJG5VedcNjUjoRE_iSymqWpVc?authuser=0&hl=en&rclk=1,Rehoboth Gifts & Stationery,"2/78 (1st floor), Kamaraj Salai, Road, Mettu Colony, Ambedkar Nagar, Manapakkam, Chennai, Tamil Nadu 600125, India",Not Found,Phone Number Not Found,13.0161712,80.1765696
https://www.google.com/maps/place/Jyothi+Stationery+Mart/data=!4m7!3m6!1s0x3a525d9733e8005b:0x32a3ccd4bd0a408!8m2!3d12.9856336!4d80.2230182!16s%2Fg%2F1ttp8qvw!19sChIJWwDoM5ddUjoRCKTQS808KgM?authuser=0&hl=en&rclk=1,Jyothi Stationery Mart,"No;233, Velachery Main Road, Velachery, Velachery, Chennai, Tamil Nadu 600042, India",Not Found,Phone Number Not Found,12.9856336,80.2230182
https://www.google.com/maps/place/Royal+Book+Stores/data=!4m7!3m6!1s0x3a525dffdd644e95:0x724c0404d741ddda!8m2!3d12.9864207!4d80.1881111!16s%2Fg%2F1hc1m9rsz!19sChIJlU5k3f9dUjoR2t1B1wQETHI?authuser=0&hl=en&rclk=1,Royal Book Stores,"1, College Road, Palavanthangal, Chennai, Tamil Nadu 600061, India",Not Found,Phone Number Not Found,12.9864207,741
"https://www.google.com/maps/place/Grace+Shoppe,+Stationery,+Toys,+Gift+Items/data=!4m7!3m6!1s0x3a525dcceb8cbe85:0xf51d2cf8dace1685!8m2!3d12.9787171!4d80.2236401!16s%2Fg%2F11hz5vcf6h!19sChIJhb6M68xdUjoRhRbO2vgsHfU?authuser=0&hl=en&rclk=1","Grace Shoppe, Stationery, Toys, Gift Items","11/35, 3rd St, Dhandeeswaram, Velachery, Chennai, Tamil Nadu 600042, India",Not Found,Phone Number Not Found,12.9787171,80.2236401
https://www.google.com/maps/place/Essentials+42/data=!4m7!3m6!1s0x3a52613d2ae42f21:0x3b0162d6f8fb25b4!8m2!3d13.0285709!4d80.1780061!16s%2Fg%2F11m9jv6m78!19sChIJIS_kKj1hUjoRtCX7-NZiATs?authuser=0&hl=en&rclk=1,Essentials 42,"2/16, Giri Nagar, Ramapuram, Chennai, Tamil Nadu 600089, India",Not Found,Phone Number Not Found,2,80.1780061
https://www.google.com/maps/place/Nagoor+Stores/data=!4m7!3m6!1s0x3a525e3697dfc68f:0xb9c19d060eb011ed!8m2!3d12.9679695!4d80.1491743!16s%2Fg%2F1ydpvcc88!19sChIJj8bflzZeUjoR7RGwDgadwbk?authuser=0&hl=en&rclk=1,Nagoor Stores,"8/26, Grand Southern Trunk Rd, Pallavaram, Chennai, Tamil Nadu 600043, India",Not Found,Phone Number Not Found,12.9679695,80.1491743
https://www.google.com/maps/place/KALAM+STATIONARY+%26+XEROX/data=!4m7!3m6!1s0x3a525f91011f4ab1:0xa96670ab9737f43b!8m2!3d12.9783036!4d80.1808951!16s%2Fg%2F11vc00bj_m!19sChIJsUofAZFfUjoRO_Q3l6twZqk?authuser=0&hl=en&rclk=1,KALAM STATIONARY & XEROX,"No:37, Nehru High Rd, B.V. Nagar, Nanganallur, Chennai, Tamil Nadu 600061, India",Not Found,Phone Number Not Found,12.9783036,80.1808951
https://www.google.com/maps/place/Abi+Varadan+Enterprises+%28A.V.+Fancy+store%29/data=!4m7!3m6!1s0x3a5260dd17eb7f0d:0x9872db1781169471!8m2!3d13.0224444!4d80.1670561!16s%2Fg%2F1ptwh8hgk!19sChIJDX_rF91gUjoRcZQWgRfbcpg?authuser=0&hl=en&rclk=1,Abi Varadan Enterprises (A.V. Fancy store),"244 1, Mugalivakkam Main Road Vinayagapuram, Subasree Nagar Extension, Mugalivakkam, Chennai, Tamil Nadu 600125, India",Not Found,Phone Number Not Found,13.0224444,80.1670561
https://www.google.com/maps/place/Kumar+Fancy+%28Fancy+Store%2FGift+Articles%2FStationery+Accessories%29/data=!4m7!3m6!1s0x3a5260d38aadd9df:0xa4955bf89c08a27b!8m2!3d13.0275845!4d80.1833705!16s%2Fg%2F1hjh5d9cm!19sChIJ39mtitNgUjoRe6IInPhblaQ?authuser=0&hl=en&rclk=1,Kumar Fancy (Fancy Store/Gift Articles/Stationery Accessories),"No: 4/5A, Valluvar Salai, Chellammal Nagar, Ramapuram, Chennai, Tamil Nadu 600089, India",https://www.facebook.com/KUMAR-FANCY-1771807406169216/,Phone Number Not Found,13.0275845,80.1833705
https://www.google.com/maps/place/CHANDRU+STATIONARY/data=!4m7!3m6!1s0x3a525f2c8207cced:0xe536aee74654ca24!8m2!3d12.955015!4d80.1327205!16s%2Fg%2F11jn0fvm3_!19sChIJ7cwHgixfUjoRJMpURueuNuU?authuser=0&hl=en&rclk=1,CHANDRU STATIONARY,"4, 1st Pillayar Koil St, Lakshmipuram, Chromepet, Chennai, Tamil Nadu 600044, India",Not Found,Phone Number Not Found,12.955015,80.1327205
https://www.google.com/maps/place/J+K+Stationery/data=!4m7!3m6!1s0x3a525d83130aa133:0xf3c6c848de87bf44!8m2!3d12.980011!4d80.2280806!16s%2Fg%2F11fxwn8744!19sChIJM6EKE4NdUjoRRL-H3kjIxvM?authuser=0&hl=en&rclk=1,J K Stationery,"#10, 40, Jawaharlal Nehru Salai, VGP Seetapathi Street, Baby Nagar, Velachery, Chennai, Tamil Nadu 600042, India",Not Found,Phone Number Not Found,12.980011,80.2280806
https://www.google.com/maps/place/Indo+Burma+Stationery+Park/data=!4m7!3m6!1s0x3a526700153d69b5:0x6365324c4a67ddcb!8m2!3d13.0337367!4d80.230862!16s%2Fg%2F11j0087r0v!19sChIJtWk9FQBnUjoRy91nSkwyZWM?authuser=0&hl=en&rclk=1,Indo Burma Stationery Park,"No 22/38, Damodaran St, T Nagar, T. Nagar, Chennai, Tamil Nadu 600017, India",Not Found,Phone Number Not Found,69,80.230862
https://www.google.com/maps/place/Lilly+Store/data=!4m7!3m6!1s0x3a526116a8a02a43:0xb9a1ad62f54f39a0!8m2!3d13.0119016!4d80.1662181!16s%2Fg%2F11qp42s12n!19sChIJQyqgqBZhUjoRoDlP9WKtobk?authuser=0&hl=en&rclk=1,Lilly Store,"1/90, Pillaiyar Kovil Street, Ramapuram, Lakshmi Nagar, Girigori Nagar, Manapakkam, Chennai, Tamil Nadu 600125, India",Not Found,Phone Number Not Found,13.0119016,80.1662181
https://www.google.com/maps/place/Hash+Shoppe/data=!4m7!3m6!1s0x3a52678cb9320833:0xd8ce77674fc6a021!8m2!3d12.996721!4d80.1965514!16s%2Fg%2F11w1w317rq!19sChIJMwgyuYxnUjoRIaDGT2d3ztg?authuser=0&hl=en&rclk=1,Hash Shoppe,"Pitchan St, Ramapuram, Thiruvalluvar Nagar, Alandur, Chennai, Tamil Nadu 600016, India",https://www.hashshoppe.org/,Phone Number Not Found,12.996721,80.1965514
https://www.google.com/maps/place/Stationery+Shop/data=!4m7!3m6!1s0x3a52618e21f0d81f:0x2dbb3362dcc878ac!8m2!3d13.0324162!4d80.1838146!16s%2Fg%2F11h4ncs2kq!19sChIJH9jwIY5hUjoRrHjI3GIzuy0?authuser=0&hl=en&rclk=1,Stationery Shop,"25JM+XG8, Sakthi Nagar, Senthamil Nagar, Nesapakkam, Chennai, Tamil Nadu 600089, India",Not Found,Phone Number Not Found,13.0324162,80.1838146
https://www.google.com/maps/place/Aksharas+Multi+Shop/data=!4m7!3m6!1s0x3a525dfac88a1171:0x11a2f08f7908ee1!8m2!3d12.9775571!4d80.197089!16s%2Fg%2F1z3t9t0kz!19sChIJcRGKyPpdUjoR4Y6Q9wgvGgE?authuser=0&hl=en&rclk=1,Aksharas Multi Shop,"Shop Number- 21, Sabapathi St, Ullagaram, Madipakkam, Chennai, Tamil Nadu 600091, India",Not Found,Phone Number Not Found,12.9775571,80.197089
https://www.google.com/maps/place/Pushpa+Fancy+Stores+Stationary/data=!4m7!3m6!1s0x3a5260d46b3b014f:0x9955eebc8b6a2eca!8m2!3d13.0287759!4d80.1833908!16s%2Fg%2F1wyc2rkn!19sChIJTwE7a9RgUjoRyi5qi7zuVZk?authuser=0&hl=en&rclk=1,Pushpa Fancy Stores Stationary,"23, Valluvar Salai, Sriram Nagar, Ramapuram, Chennai, Tamil Nadu 600089, India",Not Found,Phone Number Not Found,13.0287759,80.1833908
https://www.google.com/maps/place/SHREE+GANESH+FANCY/data=!4m7!3m6!1s0x3a525fafa369dcbd:0xcf9d2efa1d21b85c!8m2!3d12.979647!4d80.180414!16s%2Fg%2F11fvkc67vx!19sChIJvdxpo69fUjoRXLghHfounc8?authuser=0&hl=en&rclk=1,SHREE GANESH FANCY,"58/30, Nehru High Rd, B.V. Nagar, Nanganallur, Chennai, Tamil Nadu 600061, India",Not Found,Phone Number Not Found,12.979647,80.180414
https://www.google.com/maps/place/Matrix+Stationery+%26+Xerox/data=!4m7!3m6!1s0x3a525d79608a98eb:0x4425cc04d04e397e!8m2!3d12.9731645!4d80.2311675!16s%2Fg%2F11xvssgjg6!19sChIJ65iKYHldUjoRfjlO0ATMJUQ?authuser=0&hl=en&rclk=1,Error,Error,Error,Error,12.9731645,04
https://www.google.com/maps/place/Jothi+Stores/data=!4m7!3m6!1s0x3a525dffc43aa157:0x73ab4d4f0d235114!8m2!3d12.9860977!4d80.1885078!16s%2Fg%2F124t01xwk!19sChIJV6E6xP9dUjoRFFEjDU9Nq3M?authuser=0&hl=en&rclk=1,Jothi Stores,"57, 4th Main Rd, Ram Nagar, Nanganallur, Chennai, Tamil Nadu 600061, India",Not Found,Phone Number Not Found,12.9860977,4
https://www.google.com/maps/place/Nandhini+Stationery/data=!4m7!3m6!1s0x3a525e2d3831da53:0x72bfcf4e86172232!8m2!3d12.9764299!4d80.1435461!16s%2Fg%2F11g8cr9zgp!19sChIJU9oxOC1eUjoRMiIXhk7Pv3I?authuser=0&hl=en&rclk=1,Nandhini Stationery,"95, Nallathambi Main Rd, Iyyappan Nagar, HL Colony, Pallavaram, Chennai, Tamil Nadu 600075, India",Not Found,Phone Number Not Found,12.9764299,80.1435461
