URL,Name,Address,Website,,Phone,Store_Type,Operating_Status,Operating_Hours,Rating,Permanently_Closed,Latitude,Longitude,
https://www.google.com/maps/place/Pencil+shops+Aresh.+L/data=!4m7!3m6!1s0x3bacd1f74cd4ee8d:0x2ba0241969c6be0a!8m2!3d12.4922428!4d79.2021633!16s%2Fg%2F11ydh5dt13!19sChIJje7UTPfRrDsRCr7GaRkkoCs?authuser=0&hl=en&rclk=1,Pencil shops Aresh. L,"243, school street, Alliyalmangalam, Polur, Tamil Nadu 606904, India",Not Found,91904743291,91904743291,Stationery store,Open,Not Found,5,No,12.4922428,79.2021633,
https://www.google.com/maps/place/The+Pencil+World/data=!4m7!3m6!1s0x3bad397e7100404d:0x4704ec7af5bc6088!8m2!3d12.9399897!4d79.1705225!16s%2Fg%2F11tsdmw80h!19sChIJTUAAcX45rTsRiGC89XrsBEc?authuser=0&hl=en&rclk=1,The Pencil World,"Thiru Vi Ka Street, Pulavar Nagar, Rangapuram, Sathuvachari, Vellore, Tamil Nadu 632009, India",Not Found,Phone Number Not Found,Phone Number Not Found,Stationery wholesaler,Open,Closes 8 at PM,5,No,12.9399897,79.1705225,
https://www.google.com/maps/place/YAZHISAI+%28GD+Enterprise%29/data=!4m7!3m6!1s0x3a53a9a34995a6b7:0xc84749a0c30293df!8m2!3d12.4863595!4d80.1245442!16s%2Fg%2F11p67y17lm!19sChIJt6aVSaOpUzoR35MCw6BJR8g?authuser=0&hl=en&rclk=1,YAZHISAI (GD Enterprise),"Check post (Canara Bank building, No.5 AKR Complex, East Coast Rd, Vayalur, Kalpakkam, Tamil Nadu 603102, India",Not Found,91994414253,91994414253,Stationery store,Open,Closes 8 at PM,5,No,12.4863595,80.1245442,
https://www.google.com/maps/place/Pen+%26+Pencil/data=!4m7!3m6!1s0x3a525efe7e1d546d:0xac61e8a5af3d48dd!8m2!3d12.9354025!4d80.1456484!16s%2Fg%2F11y50ydkhw!19sChIJbVQdfv5eUjoR3Ug9r6XoYaw?authuser=0&hl=en&rclk=1,Pen & Pencil,"10A, Gandhi St, Vivek Nagar, Chitlapakkam, Chennai, Tamil Nadu 600064, India",Not Found,91936294421,91936294421,Not Found,Not Found,Not Found,5,No,12.9354025,80.1456484,
https://www.google.com/maps/place/The+Write+Shop/data=!4m7!3m6!1s0x3a525dcd92969fad:0xf3b2626b718a2607!8m2!3d12.9472299!4d80.1988948!16s%2Fg%2F11c2lr87t3!19sChIJrZ-Wks1dUjoRByaKcWtisvM?authuser=0&hl=en&rclk=1,The Write Shop,"13th St, S. Kolathur, S.Kolathur, Viduthalai Nagar, Kovilambakkam, Chennai, Tamil Nadu 600129, India",Not Found,91984042029,91984042029,Stationery store,Open,Closes 10 at PM,4.2,No,12.9472299,80.1988948,
https://www.google.com/maps/place/SRI+VAARI+TRADERS/data=!4m7!3m6!1s0x3a52cd68c2058a5d:0x8983fda8b24086dc!8m2!3d12.8049645!4d79.416889!16s%2Fg%2F11v5_5gnvs!19sChIJXYoFwmjNUjoR3IZAsqj9g4k?authuser=0&hl=en&rclk=1,SRI VAARI TRADERS,"NO 3, BUS STAND, KOOT ROAD, Kalavai, Karrikkanthangal, Tamil Nadu 632506, India",Not Found,91814455599,91814455599,Stationery store,Open,Closes 8:30 at PM,5,No,12.8049645,79.416889,
https://www.google.com/maps/place/Manjal+Books/data=!4m7!3m6!1s0x3a525d6bffc77581:0x968dc647b33e99c!8m2!3d12.9847074!4d80.2079901!16s%2Fg%2F11t_yyygvn!19sChIJgXXH_2tdUjoRnOkze2TcaAk?authuser=0&hl=en&rclk=1,Manjal Books,"13/ A Joseph Colony Main Road, Mohanapuri 5th St, near G K Shetty Hindu Vidyala School, Adambakkam, Chennai, Tamil Nadu 600088, India",https://manjalstores.com/,91948640198,91948640198,Not Found,Open,Not Found,5,No,12.9847074,80.2079901,
https://www.google.com/maps/place/Anandha+Sai+Stationery+Shop/data=!4m7!3m6!1s0x3a525db9b6e625bf:0x515b2cb04f592442!8m2!3d12.9467863!4d80.1883621!16s%2Fg%2F11p15tr4b4!19sChIJvyXmtrldUjoRQiRZT7AsW1E?authuser=0&hl=en&rclk=1,Anandha Sai Stationery Shop,"Plaza Tranquil Acres, Phase II, B Block, Kovilambakkam, Chennai, Tamil Nadu 600129, India",Not Found,Phone Number Not Found,Phone Number Not Found,Stationery store,Open,Closes 8 at PM,4.8,No,12.9467863,80.1883621,
https://www.google.com/maps/place/Krishna+Shopping+Center/data=!4m7!3m6!1s0x3a52f7ab96a52fab:0x2930386e04f9728a!8m2!3d12.8425836!4d80.0579776!16s%2Fg%2F1pxqccf3q!19sChIJqy-llqv3UjoRinL5BG44MCk?authuser=0&hl=en&rclk=1,Krishna Shopping Center,"G.S.T. Road, 2nd Park St, Defense Colony, Kumaran Nagar, Guduvancheri, Tamil Nadu 603202, India",Not Found,91984319796,91984319796,Gift shop,Open,Closes 9 at PM,4.7,No,12.8425836,80.0579776,
https://www.google.com/maps/place/Pencil+Factory/data=!4m7!3m6!1s0x3a526f6220b6df8f:0xfbea44eb1ee312a5!8m2!3d13.110799!4d80.278479!16s%2Fg%2F1hjgg5v21!19sChIJj9-2IGJvUjoRpRLjHutE6vs?authuser=0&hl=en&rclk=1,Pencil Factory,"Korukkupet, Old Washermanpet, Chennai, Tamil Nadu 600021, India",Not Found,Phone Number Not Found,Phone Number Not Found,Bus stop,Not Found,Not Found,3.8,No,13.110799,80.278479,
https://www.google.com/maps/place/Pencil+Factory/data=!4m7!3m6!1s0x3a526f62177067b5:0x204ffa58442924ab!8m2!3d13.1110485!4d80.278585!16s%2Fg%2F11bymxjtj2!19sChIJtWdwF2JvUjoRqyQpRFj6TyA?authuser=0&hl=en&rclk=1,Pencil Factory,"Korukkupet, Old Washermanpet, Chennai, Tamil Nadu 600021, India",Not Found,Phone Number Not Found,Phone Number Not Found,Bus stop,Not Found,Not Found,3.7,No,13.1110485,80.278585,
https://www.google.com/maps/place/Nilgiri%27s/data=!4m7!3m6!1s0x3a526f69f5af206d:0x5efcdaf9f4a8d31b!8m2!3d13.1067457!4d80.2932253!16s%2Fg%2F11j2xmbtym!19sChIJbSCv9WlvUjoRG9Oo9Pna_F4?authuser=0&hl=en&rclk=1,Nilgiri's,"8, VVV Enterprises, 43, W Madha Church St, Pudumanaikuppam, Royapuram, Chennai, Tamil Nadu 600013, India",https://futureconsumer.in/nilgiris.aspx,9118002100060,9.118E+12,Supermarket,Open,Closes 9:30 at PM,3.9,No,13.1067457,80.2932253,
https://www.google.com/maps/place/Sri+Lakshmi+Slate+Agency/data=!4m7!3m6!1s0x3a526f59995918d3:0x631c1f012dabd6c7!8m2!3d13.0963745!4d80.281249!16s%2Fg%2F11c5_9mzq3!19sChIJ0xhZmVlvUjoRx9arLQEfHGM?authuser=0&hl=en&rclk=1,Sri Lakshmi Slate Agency,"Karuppannan St, Seven Wells South, George Town, Chennai, Tamil Nadu 600001, India",Not Found,914443831030,9.14444E+11,Stationery wholesaler,Open,Not Found,5,No,13.0963745,80.281249,
https://www.google.com/maps/place/Rahul+Pen+Centre/data=!4m7!3m6!1s0x3a526f57172403a3:0xa88cd19a58e2755c!8m2!3d13.0919425!4d80.2805963!16s%2Fg%2F11g8vn50j5!19sChIJowMkF1dvUjoRXHXiWJrRjKg?authuser=0&hl=en&rclk=1,Rahul Pen Centre,"MM Complex, 29, Reddy Raman St, Sowcarpet, George Town, Chennai, Tamil Nadu 600001, India",Not Found,914425392396,9.14425E+11,Stationery wholesaler,Open,Closes 9 at PM,5,No,13.0919425,80.2805963,
https://www.google.com/maps/place/Dooodle+Stationery+and+Art+supplies/data=!4m7!3m6!1s0x3a52654751b65a63:0xa476ef1c4f8b3e77!8m2!3d13.1495548!4d80.229268!16s%2Fg%2F11wfs5wf6b!19sChIJY1q2UUdlUjoRdz6LTxzvdqQ?authuser=0&hl=en&rclk=1,Dooodle Stationery and Art supplies,"46XH+RPC, Madavaram Red Hills Rd, Devaraj Nagar, Moolakadai, Perambur, Chennai, Tamil Nadu 600060, India",Not Found,91984027340,91984027340,Stationery store,Open,Closes 9:30 at PM,5,No,13.1495548,80.229268,
https://www.google.com/maps/place/CRESCENT+SUPERMARKET/data=!4m7!3m6!1s0x3a526f4be8da4eff:0xa9d230d3a948079!8m2!3d13.1139409!4d80.2950787!16s%2Fg%2F11sljg34nx!19sChIJ_07a6EtvUjoReYCUOg0jnQo?authuser=0&hl=en&rclk=1,CRESCENT SUPERMARKET,"30, E Kal Mandapam Rd, Kalmandapam, Royapuram, Chennai, Tamil Nadu 600013, India",Not Found,91909283323,91909283323,Grocery store,Open,Not Found,4.4,No,13.1139409,80.2950787,
https://www.google.com/maps/place/ARR+Stationery/data=!4m7!3m6!1s0x3a5267dcacf92e81:0x83f69144299e9041!8m2!3d13.029298!4d80.2199642!16s%2Fg%2F11gxs5fznj!19sChIJgS75rNxnUjoRQZCeKUSR9oM?authuser=0&hl=en&rclk=1,ARR Stationery,"58/95, Kodambakkam Rd, Ethiraj Nagar, West Mambalam, Chennai, Tamil Nadu 600033, India",Not Found,Phone Number Not Found,Phone Number Not Found,Stationery store,Open,Closes 9 at PM,4.8,No,13.029298,80.2199642,
https://www.google.com/maps/place/Sathyam+Stores/data=!4m7!3m6!1s0x3a526126e0dcdde1:0x8ed458cbc4c02c5c!8m2!3d13.0359519!4d80.1722856!16s%2Fg%2F1ptyv4f8y!19sChIJ4d3c4CZhUjoRXCzAxMtY1I4?authuser=0&hl=en&rclk=1,Sathyam Stores,"School Rd, Chinna Porur, Senthil Nagar, Sairam Avenue, Valasaravakkam, Chennai, Tamil Nadu 600087, India",Not Found,Phone Number Not Found,Phone Number Not Found,Stationery store,Open,Closes 10 at PM,4.6,No,13.0359519,80.1722856,
https://www.google.com/maps/place/shree+vignesh+%26+co/data=!4m7!3m6!1s0x3a5266e2adae6ea7:0x4e17582030ba63ea!8m2!3d13.0348981!4d80.2211301!16s%2Fg%2F11b8b4367g!19sChIJp26ureJmUjoR6mO6MCBYF04?authuser=0&hl=en&rclk=1,shree vignesh & co,"191, Lake View Rd, next to Bank Of India, Naga Thammal, West Mambalam, Chennai, Tamil Nadu 600033, India",Not Found,91938405667,91938405667,Not Found,Open,Closes 8:30 at PM,4.6,No,13.0348981,80.2211301,
https://www.google.com/maps/place/Stationary+royapettah/data=!4m7!3m6!1s0x3a5267eaaf1b527f:0xfe5bf83474c2fc2e!8m2!3d13.0475747!4d80.2665201!16s%2Fg%2F11pdr946ds!19sChIJf1Ibr-pnUjoRLvzCdDT4W_4?authuser=0&hl=en&rclk=1,Stationary royapettah,"IOA Complex, Royapettah High Rd, Jagadambal Colony, Teachers Colony, Royapettah, Chennai, Tamil Nadu 600014, India",Not Found,Phone Number Not Found,Phone Number Not Found,Not Found,Not Found,Not Found,4.6,No,13.0475747,80.2665201,
https://www.google.com/maps/place/Ayishas+Stationery/data=!4m7!3m6!1s0x3a525f004837ca67:0xb5d4c6e9aca76ecc!8m2!3d12.9263212!4d80.147877!16s%2Fg%2F11xcgd4nsy!19sChIJZ8o3SABfUjoRzG6nrOnG1LU?authuser=0&hl=en&rclk=1,Ayishas Stationery,"6, Chitlapakkam Main Rd, Vallal Yusuf Nagar, Selaiyur, Chennai, Tamil Nadu 600073, India",Not Found,91988454073,91988454073,Stationery store,Open,Opens 4 at PM,5,No,12.9263212,80.147877,
https://www.google.com/maps/place/Vinayagar+Stores+-+Xerox+and+Stationery/data=!4m7!3m6!1s0x3a526f5f070896ab:0xa57b84352f7c7eaa!8m2!3d13.0447137!4d80.0790819!16s%2Fg%2F124ynsbbd!19sChIJq5YIB19vUjoRqn58LzWEe6U?authuser=0&hl=en&rclk=1,Vinayagar Stores - Xerox and Stationery,"571 A, Kamarajar Salai, Poonamallee, Nazarathpettai, Chennai, Tamil Nadu 600123, India",Not Found,91984150812,91984150812,Stationery store,Open,Closes 9 at PM,4.3,No,13.0447137,80.0790819,
https://www.google.com/maps/place/Sri+Venkateswara+Book+Centre/data=!4m7!3m6!1s0x3a525edf68ddf019:0xec92d4fde1762ea1!8m2!3d12.9214555!4d80.1434836!16s%2Fg%2F1th1sgth!19sChIJGfDdaN9eUjoRoS524f3Ukuw?authuser=0&hl=en&rclk=1,Sri Venkateswara Book Centre,"No:1 1B, Iyyanar Complex, Camp Rd, Barathi Nagar, IOB Colony, Selaiyur, Chennai, Tamil Nadu 600073, India",Not Found,91917681007,91917681007,Not Found,Open,Closes 10 at PM,4.1,No,12.9214555,80.1434836,
https://www.google.com/maps/place/Sulaiha+Stores/data=!4m7!3m6!1s0x3a527db8063df1f7:0xefb21a8c03f731bc!8m2!3d13.1913927!4d80.1861154!16s%2Fg%2F11p02q53v8!19sChIJ9_E9Brh9UjoRvDH3A4wasu8?authuser=0&hl=en&rclk=1,Sulaiha Stores,"2B, GNT Rd, Red Hills, Chennai, Padianallur, Tamil Nadu 600052, India",Not Found,91984017875,91984017875,Not Found,Open,Closes 9 at PM,4.5,No,13.1913927,80.1861154,
https://www.google.com/maps/place/S+RADHAKRISHNAN+AND+SONS/data=!4m7!3m6!1s0x3a52bc6b0b83b6cb:0x2cd7fb87997fa460!8m2!3d13.0838929!4d79.6687374!16s%2Fg%2F11cn7x7248!19sChIJy7aDC2u8UjoRYKR_mYf71yw?authuser=0&hl=en&rclk=1,S RADHAKRISHNAN AND SONS,"17, Maniyakara Street, Arakkonam, Vellore, Arakkonam, Tamil Nadu 631001, India",Not Found,91938016731,91938016731,Stationery store,Open,Closes 9 at PM,4.2,No,13.0838929,79.6687374,
"https://www.google.com/maps/place/Swasam+Bookart+Bookshop+-+Publishers,+Sellers,+Distributors+and+Exporters/data=!4m7!3m6!1s0x3a525f000a62780f:0x9c3bfbebb866e4b5!8m2!3d12.9235862!4d80.1522592!16s%2Fg%2F11vzlpm0tp!19sChIJD3hiCgBfUjoRteRmuOv7O5w?authuser=0&hl=en&rclk=1","Swasam Bookart Bookshop - Publishers, Sellers, Distributors and Exporters","4, Ranga Colony Main Rd, Ranga Colony, Sembakkam, Rajakilpakkam, Tamil Nadu 600073, India",http://www.swasambookart.com/,91814806664,91814806664,Not Found,Open,Closes 6:30 at PM,4.7,No,12.9235862,80.1522592,
https://www.google.com/maps/place/Nagoor+Stores/data=!4m7!3m6!1s0x3a525e3697dfc68f:0xb9c19d060eb011ed!8m2!3d12.9679695!4d80.1491743!16s%2Fg%2F1ydpvcc88!19sChIJj8bflzZeUjoR7RGwDgadwbk?authuser=0&hl=en&rclk=1,Nagoor Stores,"8/26, Grand Southern Trunk Rd, Pallavaram, Chennai, Tamil Nadu 600043, India",Not Found,91790468107,91790468107,Stationery store,Open,Closes 8 at PM,4.5,No,12.9679695,80.1491743,
https://www.google.com/maps/place/Sri+Deivam+Stores/data=!4m7!3m6!1s0x3a52646ada246fab:0x3d2245e35e2ba263!8m2!3d13.1034083!4d80.2073973!16s%2Fg%2F1z3t9gybg!19sChIJq28k2mpkUjoRY6IrXuNFIj0?authuser=0&hl=en&rclk=1,Sri Deivam Stores,"64/4, Madras Thiruvallur High Rd, North High Court Colony, Ambedkar Nagar, Villivakkam, Chennai, Tamil Nadu 600049, India",Not Found,91984012800,91984012800,Pen store,Open,Closes 9 at PM,4.8,No,13.1034083,80.2073973,
https://www.google.com/maps/place/SANGAM+STATIONERY+SUPPLIERS/data=!4m7!3m6!1s0x3a526fe32d1e6c63:0x5b332deea45efd3f!8m2!3d13.0914707!4d80.2805147!16s%2Fg%2F11p5rmsqv2!19sChIJY2weLeNvUjoRP_1epO4tM1s?authuser=0&hl=en&rclk=1,SANGAM STATIONERY SUPPLIERS,"MM COMPLEX, 11, Reddy Raman St, near DINESH TEA STALL, Sowcarpet, George Town, Chennai, Tamil Nadu 600001, India",Not Found,91861996912,91861996912,Stationery wholesaler,Open,Closes 8 at PM,5,No,13.0914707,80.2805147,
https://www.google.com/maps/place/C.+Sitaraman+%26+Co/data=!4m7!3m6!1s0x3a5264053243a76d:0x711976ebbe4f0a0f!8m2!3d13.0883308!4d80.1983405!16s%2Fg%2F1tdk8hc4!19sChIJbadDMgVkUjoRDwpPvut2GXE?authuser=0&hl=en&rclk=1,C. Sitaraman & Co,"SIGNAL, 194/5, near THIRUMANGALAM, Bharathi Colony, Asiad Colony, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",http://www.sitaraman.com/,914426154525,9.14426E+11,Not Found,Open,Closes 7 at PM,4.4,No,13.0883308,80.1983405,
https://www.google.com/maps/place/S.A.+Book+Store/data=!4m7!3m6!1s0x3a528a756cc37969:0xdefe91521f8664ba!8m2!3d13.0508396!4d80.0968578!16s%2Fg%2F1hm39xqzr!19sChIJaXnDbHWKUjoRumSGH1KR_t4?authuser=0&hl=en&rclk=1,S.A. Book Store,"2, N Mada St, Nambi Nagar, Poonamallee, Chennai, Tamil Nadu 600056, India",Not Found,91994066693,91994066693,Not Found,Open,Closes 9 at PM,4.2,No,13.0508396,80.0968578,
https://www.google.com/maps/place/Tamil+Nilam/data=!4m7!3m6!1s0x3a5278b6be563729:0x16291f94bfefbe49!8m2!3d13.3343502!4d80.1943313!16s%2Fg%2F1hc1w2scq!19sChIJKTdWvrZ4UjoRSb7vv5QfKRY?authuser=0&hl=en&rclk=1,Tamil Nilam,"No 5, New Car Street, Ponneri, Chennai, Tamil Nadu 601204, India",https://tamilnilam.tn.gov.in/Revenue/login.html,91950035694,91950035694,Not Found,Open,Closes 9 at PM,4.1,No,13.3343502,80.1943313,
https://www.google.com/maps/place/PDHI+ENTERPRISES+%28+STATIONERY+WHOLESALE+%29/data=!4m7!3m6!1s0x3a52c332e3e2a149:0x7b0d7558ef23ccf2!8m2!3d12.8238217!4d79.694362!16s%2Fg%2F11nnq6lktk!19sChIJSaHi4zLDUjoR8swj71h1DXs?authuser=0&hl=en&rclk=1,PDHI ENTERPRISES ( STATIONERY WHOLESALE ),"2/1, near Raja Ganapathi Kovil, Ramaswamy Nagar, NGO Colony, Kanchipuram, Tamil Nadu 631501, India",Not Found,91950032313,91950032313,Stationery wholesaler,Open,Closes 6 at PM,5,No,12.8238217,79.694362,
https://www.google.com/maps/place/Tasmiah+Fancy+store/data=!4m7!3m6!1s0x3a5261007bba15b1:0x3d1db6b17139b9c8!8m2!3d13.0404268!4d80.1074996!16s%2Fg%2F11ln31_rs9!19sChIJsRW6ewBhUjoRyLk5cbG2HT0?authuser=0&hl=en&rclk=1,Tasmiah Fancy store,"Road, Raghunathapuram, Mangadu, Chennai, Tamil Nadu 600122, India",Not Found,91908005732,91908005732,Stationery store,Open,Closes 10 at PM,5,No,13.0404268,80.1074996,
https://www.google.com/maps/place/SHREE+GANESH+FANCY/data=!4m7!3m6!1s0x3a525fafa369dcbd:0xcf9d2efa1d21b85c!8m2!3d12.979647!4d80.180414!16s%2Fg%2F11fvkc67vx!19sChIJvdxpo69fUjoRXLghHfounc8?authuser=0&hl=en&rclk=1,SHREE GANESH FANCY,"58/30, Nehru High Rd, B.V. Nagar, Nanganallur, Chennai, Tamil Nadu 600061, India",Not Found,91701070405,91701070405,Stationery store,Open,Closes 9:30 at PM,4.5,No,12.979647,80.180414,
https://www.google.com/maps/place/BLACK+BUCK+TRADERS/data=!4m7!3m6!1s0x3a525db324e8230d:0xa17628a6bae25b60!8m2!3d12.916754!4d80.1980383!16s%2Fg%2F11xmg_p2gd!19sChIJDSPoJLNdUjoRYFviuqYodqE?authuser=0&hl=en&rclk=1,BLACK BUCK TRADERS,"2/293, Anna Salai, Nesavalar nagar, Jalladianpet, Medavakkam, Chennai, Tamil Nadu 600100, India",Not Found,91890358420,91890358420,Stationery store,Open,Opens 4 at PM,5,No,12.916754,80.1980383,
https://www.google.com/maps/place/MOTHER+BOOK+CENTRE/data=!4m7!3m6!1s0x3a52675854d4e0ef:0x432ef08165861b06!8m2!3d12.9908846!4d80.2011914!16s%2Fg%2F125_yxmhw!19sChIJ7-DUVFhnUjoRBhuGZYHwLkM?authuser=0&hl=en&rclk=1,MOTHER BOOK CENTRE,"87, Karuneegar St, Paramesh Nagar, Adambakkam, Chennai, Tamil Nadu 600088, India",Not Found,91984053628,91984053628,Not Found,Open,Closes 10 at PM,4.8,No,12.9908846,80.2011914,
https://www.google.com/maps/place/Saraswathi+Stores/data=!4m7!3m6!1s0x3a525f6d9ba052e1:0x19f57bec20096333!8m2!3d12.9274383!4d80.117243!16s%2Fg%2F1pxqddvr5!19sChIJ4VKgm21fUjoRM2MJIOx79Rk?authuser=0&hl=en&rclk=1,Saraswathi Stores,"42, M.R.M Street, West Tambaram, Tambaram, Chennai, Tamil Nadu 600045, India",Not Found,914422264734,9.14422E+11,Stationery store,Open,Closes 8 at PM,4.3,No,12.9274383,80.117243,
https://www.google.com/maps/place/S+S+ENTERPRISES/data=!4m7!3m6!1s0x3a5263095b4f9ccb:0x6e3e665b42d2fa44!8m2!3d13.1300251!4d80.1313315!16s%2Fg%2F11lfg0s2zv!19sChIJy5xPWwljUjoRRPrSQltmPm4?authuser=0&hl=en&rclk=1,S S ENTERPRISES,"No: 1, Vaishnavi Appartments, Cholambedu Salai, Thirumullaivoyal, Chennai, Tamil Nadu 600062, India",Not Found,91735845440,91735845440,Not Found,Open,Closes 8 at PM,4.3,No,13.1300251,80.1313315,
https://www.google.com/maps/place/HIGGINBOTHAMS/data=!4m7!3m6!1s0x3a525d12efc0fc6d:0xd7317f3992696f19!8m2!3d12.9860805!4d80.2501641!16s%2Fg%2F11fcsmsh3s!19sChIJbfzA7xJdUjoRGW9pkjl_Mdc?authuser=0&hl=en&rclk=1,HIGGINBOTHAMS,"X7P2+C3M, Tharamani, Chennai, Tamil Nadu 600113, India",Not Found,Phone Number Not Found,Phone Number Not Found,Not Found,Open,Closes 8 at PM,3.9,No,12.9860805,80.2501641,
https://www.google.com/maps/place/I+Am+An+Author/data=!4m7!3m6!1s0x3a5263841da8564f:0xb299ff39ff5c3603!8m2!3d13.0894317!4d80.1856044!16s%2Fg%2F11s9_3w18r!19sChIJT1aoHYRjUjoRAzZc_zn_mbI?authuser=0&hl=en&rclk=1,I Am An Author,"1067, Officers Colony Main Rd, TVS Colony, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",https://www.iamanauthor.co.in/,91984015085,91984015085,Not Found,Open,Closes 8 at PM,4.9,No,13.0894317,80.1856044,
https://www.google.com/maps/place/Kalakkal+Dreams+Publication/data=!4m7!3m6!1s0x3a52679f635ffeef:0x9f99b748a58bd673!8m2!3d13.0926161!4d80.1823567!16s%2Fg%2F11h5ncml0y!19sChIJ7_5fY59nUjoRc9aLpUi3mZ8?authuser=0&hl=en&rclk=1,Kalakkal Dreams Publication,"9A, Kamaraj, nagar, 1st St, Srinivasa Nagar, Padi, Chennai, Tamil Nadu 600050, India",http://www.kalakkaldreams.com/,91984096748,91984096748,Not Found,Open,Closes 8 at PM,4.9,No,13.0926161,80.1823567,
https://www.google.com/maps/place/Health+%26+Glow+-+Pondy+bazaar/data=!4m7!3m6!1s0x3a5267e423fc2c29:0x123f02de73a48542!8m2!3d13.0408825!4d80.2379357!16s%2Fg%2F1pp2x004m!19sChIJKSz8I-RnUjoRQoWkc94CPxI?authuser=0&hl=en&rclk=1,Health & Glow - Pondy bazaar,"Old No: 89, New, MSR, House Bearings, No: 68, Sir Thyagaraya Rd, Pondy Bazaar, T. Nagar, Chennai, Tamil Nadu 600017, India",https://stores.healthandglow.com/health-glow-pondy-bazaar-chennai-19282/home?utm_source=gmb,91808842775,91808842775,Health and beauty shop,Open,Closes 9:30 at PM,4.5,No,13.0408825,80.2379357,
https://www.google.com/maps/place/AS+Kids+Toys/data=!4m7!3m6!1s0x3a5266fe5549cf49:0xf1b1b3d7becadd41!8m2!3d13.0372666!4d80.2293831!16s%2Fg%2F1pp2w_8fm!19sChIJSc9JVf5mUjoRQd3KvtezsfE?authuser=0&hl=en&rclk=1,AS Kids Toys,"74, Hong Kong Complex, Ramanathan St, Postal Colony, Asoka Nagar, T. Nagar, Chennai, Tamil Nadu 600017, India",Not Found,91994054418,91994054418,Toy store,Open,Closes 10 at PM,3.9,No,13.0372666,80.2293831,
https://www.google.com/maps/place/Wintel+Marketing+and+Services/data=!4m7!3m6!1s0x3a5266fe4a7bd183:0x18fef60b5efbf1fb!8m2!3d13.0302799!4d80.2278455!16s%2Fg%2F1tdmnh0b!19sChIJg9F7Sv5mUjoR-_H7Xgv2_hg?authuser=0&hl=en&rclk=1,Wintel Marketing and Services,"New door 55, old 21, New Boag Rd, CIT Nagar West, T. Nagar, Chennai, Tamil Nadu 600035, India",https://www.wintelmarketing.com/,914424352425,9.14424E+11,Office equipment supplier,Open,Not Found,3.6,No,13.0302799,80.2278455,
https://www.google.com/maps/place/The+Chennai+Silks+-+T.Nagar/data=!4m7!3m6!1s0x3a526657e7b41221:0x13e5dac58d0a1ae!8m2!3d13.0391935!4d80.2316737!16s%2Fg%2F1tj4fgsr!19sChIJIRK051dmUjoRrqHQWKxdPgE?authuser=0&hl=en&rclk=1,The Chennai Silks - T.Nagar,"55, N Usman Rd, near Fathima Jewellers, T. Nagar, Chennai, Tamil Nadu 600017, India",http://www.thechennaisilks.com/,914424310888,9.14424E+11,Clothing store,Open,Closes 9:30 at PM,4.2,No,13.0391935,80.2316737,
https://www.google.com/maps/place/Kryolan+City+GN+Chetty+Road/data=!4m7!3m6!1s0x3a526744227425c7:0xf68824bbdcd6cf3b!8m2!3d13.0422432!4d80.2354989!16s%2Fg%2F11ryljz_2k!19sChIJxyV0IkRnUjoRO8_W3LskiPY?authuser=0&hl=en&rclk=1,Kryolan City GN Chetty Road,"147, Gopathy Narayana Rd, T. Nagar, Chennai, Tamil Nadu 600017, India",https://in.kryolan.com/,91735838751,91735838751,Cosmetics store,Open,Closes 9 at PM,4.9,No,13.0422432,80.2354989,
https://www.google.com/maps/place/Bhagwati+Cosmetic/data=!4m7!3m6!1s0x3a52671a08af8071:0x64977641c49f22de!8m2!3d13.041301!4d80.2346124!16s%2Fg%2F11lgv8fr6f!19sChIJcYCvCBpnUjoR3iKfxEF2l2Q?authuser=0&hl=en&rclk=1,Bhagwati Cosmetic,"116, 116, 69 114/70, Sir Thyagaraya Rd, T. Nagar, Chennai, Tamil Nadu 600017, India",Not Found,91996285205,91996285205,Cosmetics store,Open,Closes 9 at PM,4.7,No,13.041301,80.2346124,
https://www.google.com/maps/place/Swamy+Xerox+%26+Stationery/data=!4m7!3m6!1s0x3a52673c17eea007:0x97a17af33e4bb193!8m2!3d13.0178227!4d80.2054973!16s%2Fg%2F11tcwld45n!19sChIJB6DuFzxnUjoRk7FLPvN6oZc?authuser=0&hl=en&rclk=1,Swamy Xerox & Stationery,"9, Building, Chennai, Chennai, Tamil Nadu 600032, India",Not Found,91944412780,91944412780,Print shop,Open,Closes 10:30 at PM,3.4,No,13.0178227,80.2054973,
https://www.google.com/maps/place/Nilgiri%27s/data=!4m7!3m6!1s0x3a526fe7f0a37267:0xb25e5305f298fbaa!8m2!3d13.1725504!4d80.3058261!16s%2Fg%2F11c1thw9ft!19sChIJZ3Kj8OdvUjoRqvuY8gVTXrI?authuser=0&hl=en&rclk=1,Nilgiri's,"Hansa Apartments, A2 Ever Green Super Market A Unit Of Gold Engineering Works No643, 643, Thiruvottiyur High Rd, near Hansa Courtyard, Soundra Pandian Nagar, Tiruvottiyur, Chennai, Tamil Nadu 600019, India",Not Found,914425735184,9.14426E+11,Supermarket,Open,Closes 10 at PM,3.9,No,13.1725504,80.3058261,
